item_code,bar_code,vendor_article_id,vendor_article_name,division,section,department,brand_name,node,item_name,size,style_group_id
BD1371125,100357006527,Q109-XXL,Amethyst Bloom,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Plum Purple-Bloome-XXL,XXL,BW_QUN_AMETHYSTBLOOM_PURPLE_01
BD1371126,100357006528,Q114-S,Celeste Champagne,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Bloome-S,S,BW_QUN_CELESTECHAMPAGN_GOLD_01
BD1371127,100357006529,Q114-M,Celeste Champagne,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Bloome-M,M,BW_QUN_CELESTECHAMPAGN_GOLD_01
BD1371119,100357006530,Q114-L,Celeste Champagne,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Bloome-L,L,BW_QUN_CELESTECHAMPAGN_GOLD_01
BD1371121,100357006531,Q114-XL,Celeste Champagne,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Bloome-XL,XL,BW_QUN_CELESTECHAMPAGN_GOLD_01
BD1371130,100357006532,Q114-XXL,Celeste Champagne,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Bloome-XXL,XXL,BW_QUN_CELESTECHAMPAGN_GOLD_01
BD1371131,100357006533,Q115-S,Myst Teal,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Deep teal-Bloome-S,S,BW_QUN_MYST_TEAL_01
BD1371132,100357006534,Q115-M,Myst Teal,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Deep teal-Bloome-M,M,BW_QUN_MYST_TEAL_01
BD1371133,100357006535,Q115-L,Myst Teal,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Deep teal-Bloome-L,L,BW_QUN_MYST_TEAL_01
BD1371134,100357006536,Q115-XL,Myst Teal,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Deep teal-Bloome-XL,XL,BW_QUN_MYST_TEAL_01
BD1371128,100357006537,Q115-XXL,Myst Teal,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Deep teal-Bloome-XXL,XXL,BW_QUN_MYST_TEAL_01
BD1371135,100357006538,Q117-S,Autumn Bloom,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Mustard Olive-Bloome-S,S,BW_QUN_BLOOM_OLIVE_01
BD1371136,100357006539,Q117-M,Autumn Bloom,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Mustard Olive-Bloome-M,M,BW_QUN_BLOOM_OLIVE_01
BD1371137,100357006540,Q117-L,Autumn Bloom,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Mustard Olive-Bloome-L,L,BW_QUN_BLOOM_OLIVE_01
BD1371129,100357006541,Q117-XL,Autumn Bloom,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Mustard Olive-Bloome-XL,XL,BW_QUN_BLOOM_OLIVE_01
BD1371139,100357006542,Q117-XXL,Autumn Bloom,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Mustard Olive-Bloome-XXL,XXL,BW_QUN_BLOOM_OLIVE_01
BD1371140,100357006543,Q118-S,Olive Ember,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-S,S,BW_QUN_SEMI_OLIVEGREEN_01
BD1371141,100357006544,Q118-M,Olive Ember,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-M,M,BW_QUN_SEMI_OLIVEGREEN_01
BD1371142,100357006545,Q118-L,Olive Ember,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-L,L,BW_QUN_SEMI_OLIVEGREEN_01
BD1371143,100357006546,Q118-XL,Olive Ember,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-XL,XL,BW_QUN_SEMI_OLIVEGREEN_01
BD1371144,100357006548,Q122-S,Emerald Grace,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Dark Green-Bloome-S,S,BW_QUN_EMERALDGRACE_DARKGREEN_01
BD1371145,100357006549,Q122-M,Emerald Grace,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Dark Green-Bloome-M,M,BW_QUN_EMERALDGRACE_DARKGREEN_01
BD1371146,100357006550,Q122-L,Emerald Grace,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Dark Green-Bloome-L,L,BW_QUN_EMERALDGRACE_DARKGREEN_01
BD1371147,100357006551,Q122-XL,Emerald Grace,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Dark Green-Bloome-XL,XL,BW_QUN_EMERALDGRACE_DARKGREEN_01
BD1371138,100357006552,Q125-S,Orchid Dust,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Dusty Purple-Bloome-S,S,BW_QUN_SEMI_PURPLE_01
BD1371155,100357006553,Q125-M,Orchid Dust,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Dusty Purple-Bloome-M,M,BW_QUN_SEMI_PURPLE_01
BD1371148,100357006554,Q125-L,Orchid Dust,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Dusty Purple-Bloome-L,L,BW_QUN_SEMI_PURPLE_01
BD1371157,100357006555,Q125-XL,Orchid Dust,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Dusty Purple-Bloome-XL,XL,BW_QUN_SEMI_PURPLE_01
BD1371150,100357006556,Q125-XXL,Orchid Dust,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Dusty Purple-Bloome-XXL,XXL,BW_QUN_SEMI_PURPLE_01
BD1371151,100357006557,Q130-S,Petal Blush,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Dusty Pink-Bloome-S,S,BW_QUN_SEMI_PINK_02
BD1371152,100357006558,Q130-M,Petal Blush,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Dusty Pink-Bloome-M,M,BW_QUN_SEMI_PINK_02
BD1371153,100357006559,Q130-L,Petal Blush,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Dusty Pink-Bloome-L,L,BW_QUN_SEMI_PINK_02
BD1371154,100357006560,Q130-XL,Petal Blush,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Dusty Pink-Bloome-XL,XL,BW_QUN_SEMI_PINK_02
BD1371156,100357006561,Q130-XXL,Petal Blush,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Dusty Pink-Bloome-XXL,XXL,BW_QUN_SEMI_PINK_02
BD1371149,100357006562,Q136-S,Iridescent Ivy,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Metallic Teal-Bloome-S,S,BW_QUN_IRIDESCENTIVY_TEAL_01
BD1371161,100357006563,Q136-M,Iridescent Ivy,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Metallic Teal-Bloome-M,M,BW_QUN_IRIDESCENTIVY_TEAL_01
BD1371162,100357006564,Q136-L,Iridescent Ivy,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Metallic Teal-Bloome-L,L,BW_QUN_IRIDESCENTIVY_TEAL_01
BD1371163,100357006565,Q136-XL,Iridescent Ivy,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Metallic Teal-Bloome-XL,XL,BW_QUN_IRIDESCENTIVY_TEAL_01
BD1371165,100357006566,Q136-XXL,Iridescent Ivy,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Metallic Teal-Bloome-XXL,XXL,BW_QUN_IRIDESCENTIVY_TEAL_01
BD1371160,100357006572,Q142-S,Moonlit Blossom,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Navy blue-Bloome-S,S,BW_QUN_SEMI_NAVYBLUE_01
BD1371176,100357006573,Q142-M,Moonlit Blossom,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Navy blue-Bloome-M,M,BW_QUN_SEMI_NAVYBLUE_01
BD1371177,100357006574,Q142-L,Moonlit Blossom,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Navy blue-Bloome-L,L,BW_QUN_SEMI_NAVYBLUE_01
BD1371169,100357006575,Q142-XL,Moonlit Blossom,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Navy blue-Bloome-XL,XL,BW_QUN_SEMI_NAVYBLUE_01
BD1371170,100357006577,Q144-S,Sage Petals,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Olive Green-Bloome-S,S,BW_QUN_SEMI_GREEN_02
BD1371174,100357006578,Q144-M,Sage Petals,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Olive Green-Bloome-M,M,BW_QUN_SEMI_GREEN_02
BD1371172,100357006579,Q144-L,Sage Petals,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Olive Green-Bloome-L,L,BW_QUN_SEMI_GREEN_02
BD1371173,100357006580,Q144-XL,Sage Petals,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Olive Green-Bloome-XL,XL,BW_QUN_SEMI_GREEN_02
BD1371171,100357006581,Q144-XXL,Sage Petals,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Olive Green-Bloome-XXL,XXL,BW_QUN_SEMI_GREEN_02
BD1371175,100357006584,Q145-S,Verdant Olive,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-S,S,BW_QUN_SEMI_OLIVEGREEN_01
BD1371168,100357006585,Q145-M,Verdant Olive,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-M,M,BW_QUN_SEMI_OLIVEGREEN_01
BD1371178,100357006586,Q145-L,Verdant Olive,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-L,L,BW_QUN_SEMI_OLIVEGREEN_01
BD1371186,100357006587,Q145-XL,Verdant Olive,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-XL,XL,BW_QUN_SEMI_OLIVEGREEN_01
BD1371182,100357006588,Q145-XXL,Verdant Olive,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Olive Green-Bloome-XXL,XXL,BW_QUN_SEMI_OLIVEGREEN_01
BD1371187,100357006589,Q146-S,Teal Allure,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Teal-Bloome-S,S,BW_QUN_ALLURE_TEAL_01
BD1371183,100357006590,Q146-M,Teal Allure,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Teal-Bloome-M,M,BW_QUN_ALLURE_TEAL_01
BD1371184,100357006591,Q146-L,Teal Allure,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Teal-Bloome-L,L,BW_QUN_ALLURE_TEAL_01
BD1371185,100357006592,Q146-XL,Teal Allure,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Teal-Bloome-XL,XL,BW_QUN_ALLURE_TEAL_01
BD1371179,100357006593,Q146-XXL,Teal Allure,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Teal-Bloome-XXL,XXL,BW_QUN_ALLURE_TEAL_01
BD1371180,100357006594,Q154-S,Cobalt Mist,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-S,S,BW_QUN_SEMI_DARKGREEN_01
BD1371181,100357006595,Q154-M,Cobalt Mist,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-M,M,BW_QUN_SEMI_DARKGREEN_01
BD1371196,100357006596,Q154-L,Cobalt Mist,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-L,L,BW_QUN_SEMI_DARKGREEN_01
BD1371197,100357006597,Q154-XL,Cobalt Mist,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-XL,XL,BW_QUN_SEMI_DARKGREEN_01
BD1371193,100357006598,Q154-XXL,Cobalt Mist,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-XXL,XXL,BW_QUN_SEMI_DARKGREEN_01
BD1371192,100357006599,Q160-S,Scarlet,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Black-Noorea-S,S,BW_QUN_SEMIFITTED_BLACK_01
BD1371188,100357006600,Q160-M,Scarlet,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Black-Noorea-M,M,BW_QUN_SEMIFITTED_BLACK_01
BD1371189,100357006601,Q160-L,Scarlet,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Black-Noorea-L,L,BW_QUN_SEMIFITTED_BLACK_01
BD1371190,100357006602,Q160-XL,Scarlet,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Black-Noorea-XL,XL,BW_QUN_SEMIFITTED_BLACK_01
BD1371191,100357006603,Q160-XXL,Scarlet,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Black-Noorea-XXL,XXL,BW_QUN_SEMIFITTED_BLACK_01
BD1371195,100357006604,Q161-S,Golden Hour,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Noorea-S,S,BW_QUN_GOLDENHOUR_GOLD_01
BD1371194,100357006605,Q161-M,Golden Hour,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Noorea-M,M,BW_QUN_GOLDENHOUR_GOLD_01
BD1371203,100357006606,Q161-L,Golden Hour,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Noorea-L,L,BW_QUN_GOLDENHOUR_GOLD_01
BD1371204,100357006607,Q161-XL,Golden Hour,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Noorea-XL,XL,BW_QUN_GOLDENHOUR_GOLD_01
BD1371205,100357006608,Q161-XXL,Golden Hour,Clothing,Women,Topwear,Qunic,Co-Ords,Qunic-Women-Topwear-Co-Ords-Semi-Fitted-Champagne Gold-Noorea-XXL,XXL,BW_QUN_GOLDENHOUR_GOLD_01
BD1371201,100357006609,Q168-S,Roselle Blush,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Magenta-Noorea-S,S,BW_QUN_SEMI_MAGENTA_01
BD1371206,100357006610,Q168-M,Roselle Blush,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Magenta-Noorea-M,M,BW_QUN_SEMI_MAGENTA_01
BD1371199,100357006611,Q168-L,Roselle Blush,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Magenta-Noorea-L,L,BW_QUN_SEMI_MAGENTA_01
BD1371200,100357006612,Q168-XL,Roselle Blush,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Magenta-Noorea-XL,XL,BW_QUN_SEMI_MAGENTA_01
BD1371207,100357006613,Q168-XXL,Roselle Blush,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Magenta-Noorea-XXL,XXL,BW_QUN_SEMI_MAGENTA_01
BD1371198,100357006614,Q169-S,Emerald Glow,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-S,S,BW_QUN_SEMI_DARKGREEN_01
BD1371202,100357006615,Q169-M,Emerald Glow,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-M,M,BW_QUN_SEMI_DARKGREEN_01
BD1371215,100357006616,Q169-L,Emerald Glow,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-L,L,BW_QUN_SEMI_DARKGREEN_01
BD1371209,100357006617,Q169-XL,Emerald Glow,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-XL,XL,BW_QUN_SEMI_DARKGREEN_01
BD1371211,100357006618,Q169-XXL,Emerald Glow,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Dark Green-Noorea-XXL,XXL,BW_QUN_SEMI_DARKGREEN_01
BD1371221,100357006629,Q179-S,Veloura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Wine-Noorea-S,S,BW_QUN_SEMI_WINE_01
BD1371222,100357006630,Q179-M,Veloura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Wine-Noorea-M,M,BW_QUN_SEMI_WINE_01
BD1371223,100357006631,Q179-L,Veloura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Wine-Noorea-L,L,BW_QUN_SEMI_WINE_01
BD1371224,100357006632,Q179-XL,Veloura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Wine-Noorea-XL,XL,BW_QUN_SEMI_WINE_01
BD1371225,100357006633,Q179-XXL,Veloura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Wine-Noorea-XXL,XXL,BW_QUN_SEMI_WINE_01
BD1371226,100357006634,Q180-S,Crimson Aura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Maroon-Noorea-S,S,BW_QUN_SEMI_MAROON_01
BD1371227,100357006635,Q180-M,Crimson Aura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Maroon-Noorea-M,M,BW_QUN_SEMI_MAROON_01
BD1371228,100357006636,Q180-L,Crimson Aura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Maroon-Noorea-L,L,BW_QUN_SEMI_MAROON_01
BD1371234,100357006637,Q180-XL,Crimson Aura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Maroon-Noorea-XL,XL,BW_QUN_SEMI_MAROON_01
BD1371235,100357006638,Q180-XXL,Crimson Aura,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Maroon-Noorea-XXL,XXL,BW_QUN_SEMI_MAROON_01
BD1371230,100357006639,Q181-S,Aurora Drape,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Black-Noorea-S,S,BW_QUN_SEMI_BLACK_02
BD1371229,100357006640,Q181-M,Aurora Drape,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Black-Noorea-M,M,BW_QUN_SEMI_BLACK_02
BD1371231,100357006641,Q181-L,Aurora Drape,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Black-Noorea-L,L,BW_QUN_SEMI_BLACK_02
BD1371236,100357006642,Q181-XL,Aurora Drape,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Black-Noorea-XL,XL,BW_QUN_SEMI_BLACK_02
BD1371237,100357006644,Q182-S,Verdant Luxe,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Teal green -Noorea-S,S,BW_QUN_SEMI_TEAL_01
BD1371233,100357006645,Q182-M,Verdant Luxe,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Teal green -Noorea-M,M,BW_QUN_SEMI_TEAL_01
BD1371232,100357006646,Q182-L,Verdant Luxe,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Teal green -Noorea-L,L,BW_QUN_SEMI_TEAL_01
BD1371239,100357006647,Q182-XL,Verdant Luxe,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Teal green -Noorea-XL,XL,BW_QUN_SEMI_TEAL_01
BD1371242,100357006648,Q182-XXL,Verdant Luxe,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Teal green -Noorea-XXL,XXL,BW_QUN_SEMI_TEAL_01
BD1371241,100357006649,Q183-S,Oceana Drape,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Navy Blue-Noorea-S,S,BW_QUN_SEMI_NAVYBLUE_02
BD1371243,100357006650,Q183-M,Oceana Drape,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Navy Blue-Noorea-M,M,BW_QUN_SEMI_NAVYBLUE_02
BD1371238,100357006651,Q183-L,Oceana Drape,Clothing,Women,Indian & Festivewear,Qunic,Saree Blouse,Qunic-Women-Indian & Festivewear-Saree Blouse-Semi-Fitted-Navy Blue-Noorea-L,L,BW_QUN_SEMI_NAVYBLUE_02
BD1371248,100357006659,Q187-S,Starlight Noir,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Black-Noorea-S,S,BW_QUN_SEMI_BLACK_03
BD1371252,100357006660,Q187-M,Starlight Noir,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Black-Noorea-M,M,BW_QUN_SEMI_BLACK_03
BD1371253,100357006661,Q187-L,Starlight Noir,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Black-Noorea-L,L,BW_QUN_SEMI_BLACK_03
BD1371254,100357006662,Q187-XL,Starlight Noir,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Black-Noorea-XL,XL,BW_QUN_SEMI_BLACK_03
BD1371250,100357006663,Q187-XXL,Starlight Noir,Clothing,Women,Topwear,Qunic,Jumpsuit,Qunic-Women-Topwear-Jumpsuit-Semi-Fitted-Black-Noorea-XXL,XXL,BW_QUN_SEMI_BLACK_03
BD1371251,100357006664,Q190-S,Amber Glow,Clothing,Women,Indian & Festivewear,Qunic,Ethnic Dresses,Qunic-Women-Indian & Festivewear-Ethnic Dresses-Semi-Fitted-Burnt sienna-Noorea-S,S,BW_QUN_SEMI_AMBER_01
